UID	TEXT	LABEL
501	I heartly salute you Mr. Prime minister aapka karyakal Bharat varsh ke itihas me savarnim yug sabit Hoga Jai hind	2
502	Modi ji aap ko sabhi ne vishvas kiya hai but us par pani phirte dekh rahe hai mp balaghat mai pani ki tenk kitne dino se saf nahi hui hai bahot log bimariyo ke ghere mai sab aap hi thik kar sakte ho	0
503	Chaye bechate bechate desh mat bej Dena	0
504	Mera bharat mahan , Modi ji saccha insan, Des ki Dilayange sahi pehchan.jai hind jai Bharat	2
505	Modiji govt wonderful programs; jaadu apka safai aapka-swach Bharat,paisa apka account apka-jhan dhan,body apka mat apka-yoga day,beti apka responsibility apka-beti bachao beti padau,mobile apka beti apka aur selfie be apka-save girl child program.. Amazing fekuji..	2
506	acche din aa gye ............	2
507	hiii modi jee kyai say ho aap hamarai bihar say aapko jada vott millai to bihar ko hi vull gyai hai pleace bihar ko taraki mai kijeeyai jaai say gujart ko tarrki mai kyahai	2
508	Kabhi to indiya me raho modi ji kasmir hamara janam shid adikar he 67 sal kangres ne bevkuf banaya ap ko jitaya he ab visvas mat todana piliz sar jitni bhi galt dhara he kasmir me use hatao baki des to ham yowa chalahi lenge	0
509	Aap ki tarah hi kisaan b hard work kar raha h lekin bachche plane m dikkat ho rahi h kisaano ko.	0
510	Ham log apane aap ko bhagy sali samajte hai ki desh ko aap jaise PM mile jay hind	2
511	desh aapko pakar dhanya hua the iron man	2
512	sir m aapka chuta sa fan hu par kuch bhe kar sakta hu	2
513	Kesi randi ka bacha,	0
514	mujhe apna bussnies start Karen keep lite 5 lakes ki jarurat hai	1
515	apke aane se sir hamaredesh ko freedom mil gayi hai	2
516	Ek bar Bihar ko bhi dakhie	1
518	modiji hamari ek gujaris hain ke hum ek sangsthan khulna chahati hain ke nij nij elakaomain sari lokoko help karna or iske liye help ki proyjon hain......	1
520	Puraa Vishwa aaj Bharat ki or dekh rahaa h,	2
521	Bharatmata lovely son modi jaihoo	2
522	kya hua apka wada woh kasam woh irada	0
523	Kya ji modi ji mast lag rhe ho	2
526	Home guard logo ki bhalaye karo pechele baad me bade bade kaam kerna.Chotta sa kaam kerdo pechele	2
527	Bhus bhar 2. Ink daath milkar dushyon kaa	2
528	Coro or kutto pr brosa mt kro	0
529	Sir plz JHANSI ki bijli vyavstha thik Krane ki kripa kre, dhnyevad.	1
530	sir aapne skill devlopment programe lunch kiye jisase karoro logo ko rojgar milega !!! thanks sir	1
531	Sir swach bharat mission ko gawon se shahro ki taraf lao Sir mission ki jinmedaari nagar nigam or parishd ko uttardaitav do Thanks	2
532	Sabka sath sabka vikas...Gud	2
533	Kyo modi ji bihar ke yua berojgar hi rhenge. Bihar ki gandi rajniti me sare yua piss rhe h	0
534	P m sab Aap ips abitabh thakur ki madd kigiye ga	2
535	Vikas ke liye govt ko kathor niym banana chahiye	1
536	dear prime minister job ke liye b kuch kriye sirf nitiya bnane se rojgar ki samsya hl nhi hogi	0
537	Modi saab g,, galla da krah bnayi jayoge, k kuj kroge v..	0
539	Sir ab bihar me lalu nitish ka supda saf kro	1
541	Ghar Ghar modi hi modi .Jaha logo ki soch khatm hoti hai modi Ji waha se sochana suru karte hai .	2
542	Modi jorj aage bado ham tumhare sath hai jai Bharat....	2
543	BJP ko lao beiapam karao phir mader ker aatam hatya batao	0
544	Modi ji aap ka sv asakeam fail hai...	0
545	Aapki skill scheme bhut achi helog kam krna sikhenge to km se km berojgar to ni rhenge....Thanks to pm for it	2
546	Modi j jitna aap ki yojna greatest hai hum aap k sath hai sir j	2
547	Desh ka vikas har koi petrol or diseal ke rate bda kar hi kyu krna chahta hai	0
548	bikaner kb tur h. halat kharab h bikaner k . surdhna gav jane wali sadak ka bhi kbi chal ke dekho us sadak pe..	0
549	india digital bana dena modi sarkar pm	2
550	Thnx sir ji	2
551	Kam me visvas karti hai bjp	2
552	Today I am totally confuse........bcoz mai ATAL JI Ko best PM manta thaAb lagta hai Modi ji best PM of. BHARAT Bolna parega,,,, jai jai ho	2
553	Hum bhuke mur rahe hai sir	0
555	danyavad bahi ji,shubharatri ji	2
556	Modi ji .....ye galat baat hai jo aapn 3 crore ka stage lagwa raha han ..... please think about it	2
557	Mane ajtak kisi PM se ITI ke vikas ki bat nahi suni thi muze lagta hai ye ache dino ki survat ho gai hai	2
558	Aadarniy pm ji aapke pas feuchar plan bahuthi aachha hai aapko salam.	2
559	BHARAT "MODI" ke Saath	2
560	Great modi ji,duja koi nhi aap jaisa	2
561	mission acchha hai bas lagu sahi se ho	2
562	Bhul jawo ki satna ka kuchh hoga	2
563	Modi ji agar 10 sal pahle pm bane hote to aaj india ki tasbeer dusari hoti sayad india china ke barabar me hota.	2
564	Ground par karo ye jyada Bakwaas karna band karo.....abhi tak logo ki life par koi fark nahi huwa. .......koi bhi plan ya policy ka ground par jakar feedback liya karo.....policy launch karne se ya paise dene se janta ka bhala nahi hota. ....kyuki middle me khane waale bahut hai.....	0
565	Sir ji namo namoHumari muskile kab door hogiKaushambi ki light aur road ka sudhar pichle 10 year se nahi hua	2
566	Modi ji aachi suruwat hai skill India program we heartly congratulated.	2
567	Bahut achchhakarya aur bahut achchha Hamara sarkar	2
568	Sir kabi Jammu Kashmir k ITI k haalat toh dekho koi staff nahi koi metrial nahi aur aap skill development ki baat karte ho	0
570	Ati sundar sir sabse hatkar Vande~~~~~ sir	2
571	agar modi ji 10 saal pahle pm bane hote to ham aaj 20 saal aage hote	2
573	BJP youth ki skill niche video me dekhiye.	1
574	sir ji namskar , hamari (BJP) party ke kuchha netaon ne party ki chhavi ko badnam kar diya hai ese me unhain unke pado se hataya ja skta hai , jisase dusra koi bhi esa kaam na kare, jai hind, vandematarm	2
576	sir hum apka sath hain	2
577	Sir aap ghumne ke waza Jo bhi ho aap agar odisha ka electricity me sudhar layege to kuch acha hoga or Jo baat kiye the aap bo to kabhi nehi ho sakta bas electricity me sudhar dijiye bas	2
578	Aap jaisa PM har desh ko milna chahiye,jo apne desh ke future ke liye itni kadi mehnat karke aisi scheme launch kar rhe hai.AAPKO PRAMAAM HAI MERA PM JI.	2
579	Sbi congresio se request h wo skill india mai addmission lekar kuch kaam seekh le.. khali baithe dimag khurapat krta h.. ghotale ko apni skill na samze.	2
580	Skil india to tab hoga jab india rahega modi g. Kanhi seej fayar kahi isi. Naksal waad. Jai hind.	0
581	Bhai jo apno se dur ho toh unka toh yahi ek zariya hai touch me rehne ka	2
582	Then indeed with hardship comes ease. Indeed with hardship comes ease! ~Quran 94:5-6	1
583	kya baat h..manwa khush krr diye..	2
584	Kash khuda unhe vo samaj do jo mazhab ka galat istmal karke ek ki jagah char char bibio se shadi karke, aurat ki majburi ka faida uthate hai	2
585	Uncle! Uncle! har chiz mein religion..religion..kaiko? :-) Quran ho..ya bible.. aap ache hona pata chalta hai..bas... ushme bhi..ye sab ghuser diya kaiko? :-D	2
586	Ya allaha sab ko sahe rasta dikha	2
590	paye kuppi puthe vichil	1
591	sarkar ko dub marna chahiye ki iss umar mein unhe kaam karna padta hai	0
592	Respect to this Madam. No offence but Gujarat ko to kisi Mahapurush ne aisa change kr diya tha ki koi bhi insan slum me ni rehta.	2
593	Jai jai garvi GUJARAT	2
594	jai bajrang bali..	2
595	aaj to bhakt bhaut khush hongey .	1
596	Ye batao 60 Saal main congress ne kya kiya ;)	2
597	Desh chodo pahaley yeh media ko change Karo ... !! ?	1
598	Bhai yeh sab har police station pe hona chahiya facebbok pe nahi..	0
601	Wo sab toh theek hai .. But yeh green apple mojito k saath Ras malayi kisne mangayi ??	1
602	Doosro ka maar ke bana thaa, doosro ka maarne ke chakkar me phasa....	0
603	The Logical Indian Kuch bhi likhte ho .. ek bar soch bhi liya kro likhne se pehle	0
604	Samsung galaxy Grand max 14000 Ka tha sale ke din 18000 Ka ho gaya , idr hum pagal nai behte hai sunlo company walon	0
605	Damn thm invisible ninjas cuttin onions..	0
606	i love u salman vai.i like i so much.khuda hamesha apki saath rahegi vai..	2
607	Sale salman khan abki dekhna hai ki teri pic kaise hit hogi bina muslim ke sale tum log muslim per daag ho	0
608	Kaheytey ho ki muslim fans pic nahi dekhey to bhi hit hogi	0
609	Salman bhai 1 mulaqat zaroori Hai apse milnii kii lv u bro..	2
610	salman itni problem mei bhi desh ki duty ker rhe hai so why not..	2
611	Salman Khan bhai ap ko likes or comments km milte hain shah rukh khan ki nisbat	0
612	hamara bhi kartavya hai clean bharat karana	2
613	jai ho bharat ki	2
614	salman khan app next film ki shooting agra city se karna plz sir	1
615	apun aap ka bahut bada se bada fen h	2
617	i love salman sir.....dost na koi manjil he na koi sathi he fir bhi nikal pada udhar se sayad jis ki talash he wahi sathi he wahi manjil he......o o jane jana dhunde tujhe diwana........salman sir i love you	2
618	abe majid se chapal chori nahi hoti jise jarurt hoti he wo lekar jata he	1
619	ram ram bhai salman	2
620	Salman bhai aapke nagpur bb k promotion aane ka intezar hai	1
622	humara desh swach rahe ga tabhi humara india sab se uper hoga	2
623	meko itna gussa araha hai vomit kardugi iske muh mai tabi sudarega kutt#	0
624	bye sleeping bol de tere tak rahe muj toh bakwas lagta hai naam toh sunna hai bhut bar	0
625	usse bol de keep distance wid me nonsense admi jo sirf apna kam banta rakhe	0
626	hath mai hath rakhe baithe milo gye	2
627	ja rahi hu ek bottle pani pine ab pandey ji khabardar jo issko kabi mere samne laye bhi	0
628	tum kab jwab doge mujhe	1
630	meri jaan jo b km krti he vo nice hi hota he	2
631	tum milna chahte hi nahi kya mujhse	1
632	Jaanma main bol rahi hu ki,tum mere twits dekho :/	2
633	maine kya galti ki hai mujhe kis bat ki sja de rahe ho tum	0
634	kam hai khatm kar leti hun bad me bat karungi	1
635	Bollywood bhi swachch kara do wo to abhi bhi nanga hi hai...	0
636	mai life me kya karna chahti hun tumse sadi karne ke alawa	2
637	Han businesses women banna chahti hun tumhare chakkar me sab bhul gai hun ek tum ho jise shirf mai hi yad nahi hun	2
640	Salman ji hey	2
641	salman bhai jan	2
642	tum q kar rahe ho aisa phone tak nahi karte kya hai ye	1
643	Kya yar hum Milne aaye or aap to mile hi nhi	1
644	Suna he ki ap actors log aam janta ko reply nahi karte aisa nahi karna chahiye	1
645	Salman khan Aapko Aap ka feyn .taranam q stail ma dakhna chahta hai .	1
646	salman sir aap kaise ho plz reply b de diya karo	1
647	super bajrangibhai jaan super hit movie	2
648	Punjab mein Babbu maan aur bombay mein salman jaisa koi nhi hai .. In dono jaisa koi aur nhi,paida ho sakta .. Salman bhai ek song Babbu maan ka to banta hai apki next movie mein	2
649	Salman bhai agar aap ne apni movie mein Babbu maan ka song le liya to kam se kam 20 laakh fan ek din mein jyada ho jayenge	2
650	Bohat khub Salman bhai	2
651	Bhai ak bar haryana me aajao aapko bhut achi khani duga	2
652	i sapourt u saloo bhai i hole u r bajrangi bhaijan it's going	2
653	i love ur film joi ho bhai hope ur flim bajrangi bhaijan	2
654	haha.... im selected... <3 mzaaa aa gya... umahhhhh bhai luvv uhh	2
655	maine bol tum so jao mai subh mangalugi	1
656	ache se samjha ke chali gyi aur mai so gayi	1
657	thanx salman bhai..love u forever	2
658	India no1 star salman bhai	2
659	Bhai jan jindabad	2
660	hi my cute bandar kha ho kya ho rha hai thik ho miss u sona miss u so much	2
661	plz cal sallu bhai +8801719447771 bangladesh fan plz cal met u sallu bhai	1
662	hiii mai ok huiii :)	1
663	Abe tu kutta hai be...teri movie flop hogi...dkhna tere kitne fan kam ho gaye...	0
664	hmmm taliyao ki awaz abi se meko sunayii se rahi hai hall mai sab sirf ek hi baat bolte hai wah bhai wahi mai sharmake chupke se hasti hu aur love u dilse	2
665	teri picture dekhne jao nah maja a aajaatah hai such iiiiiiii	2
666	mai suchii boliii sab hall mai bhai bhai wah bhaiii hi bolte hai haste hai josh mai aate hai bhut maja aata hai	2
667	Ek zaroori baat he k koi bhi musalmaan bhai salman khan ki (BAJRANGI BHAIJAAN) movie dekhne k liye naa jaae. Us harami ne musalmano ko challenge kiya hai k wo ...	0
668	Abe tu ye sab kisse bat kar rhi hai yar	1
669	Sona last time tu jab ayi thi tab kitna kuch kiya bas ab 1 chij bach gya hai tu aa ja jaldi plzzzz	1
670	bhai koi photo jo aap ke dil ke karib ho	2
671	Allah se dua hai ke teri film supper supper supper flap ho malon	0
672	Main Hindu hu Bhai bajrang Bali bhi Hindu god hai gau mata ki Bali dete ho sir aur bajrangi banate ho	2
673	Aap to supar hit ho aor aapki film supar hit hai	2
674	meraa paarsal miila	1
675	Sacha bharat INDIA	2
676	hlooo shalu bhai kya hal h	1
677	dil kahta h	1
678	muje pta he aap reply nhi kroge phir bhi apki film achi rhe and mey docter bnna chatha hu dua kro	1
679	:'( :'( :'( :'( :'( tum gande pati ho bhot gande I hate u I really hate u	0
680	meri koi ijjat thodi hai	0
681	Soch or bichar bhai ki tarah rahna chahiye	2
682	kya baat hain	2
683	Aap jaisa kimti mind sabke pas hona chiye issse bimari nai banti hai	2
684	nich bhai g	2
685	Meri akhri khosies h Ek br tujse sirf milna chate bs	2
686	i love you salman sir...aap ki movie dekh raha hu abhi judawa ..	2
687	Mera toilet bhi saf ker jana Salman Khan	0
688	Realllllly loooovvv u salman	2
689	Asli swachhta safai krne se hoti hai sir photo khinchwane se nhi	0
690	SirAapne Jo musalmaano ke khilaaf statement diye wo galat he	0
691	kiya kismat hai	1
692	Isko itna time knha hoga k aap sab ko comments par nazar daleHa ha ha ha ha ha	2
693	Hum ko b tho chance dedo yaar salman	2
694	salei suwar ka pilla .... mar jaa aishwarya ke moot mei doob ke ..cheeh Modi Aur Rss ka Nya Kutta	0
695	Sir mat bolo sale ko harami hai wo muslman ke name par dhabba hai sala saitan	0
696	Lv u bhai I cnt wait fst dy fst shw bhaiiiiiii	2
697	kya karne wale ho kuch soche bhi ya koi phark nahi padta	1
698	Bhaiya me bhi kuch karna chata hu pliZz 1 chans me Bhai	1
699	Grt super star sallu bhai	2
700	GREAT SALMAN BAI	2
701	looking soo handsm???	2
702	harami sala salman...	0
703	Mera ko bhi ek chance de do bajrangi bhaijaan	1
704	teri movie flop ho jaye....	0
705	Sale tum hrami ho moslim nahi tum saytan ho	0
706	I love u salman khan ek bar apsa milna cahti hu ya mara sapna ha bas ek bar love u love u love u love u love u so mach salman khan	2
707	Kamal karte ho yr bhai	1
708	Wow kya baat h itne comment maza aagya re baba re from khushi hasan nd my real name ruby hasan	2
709	Kya ye abhiyan abhi bhi jaari h	1
710	Thik h bahi jaan ham ko bhul gye naa	0
711	Hum bhi h raho me kl mene haji ali dargha pe salman bhaijan ko baijat bari hone ki duwa mangi	2
712	hello sir aap online ataa ho pata b nai chalta kab ataa ho aur chale jaate ho :(	1
714	arey yo toh apna hi balak se	1
715	sem 2 u	1
716	Me Delhi se hu aapke security gourd se kaha na usne milne diya or n aaptak msg pahuchaya plz meet me	1
717	Bhar do jholi meri y Muhammad mujhko Salman sir. S milado, jb tak aap bana d n bigri dr s n jao khli	2
718	salman ke haters ko koi comment hi mat karo..tottaly ignored..great salman	2
720	Bhar do jholi meri ya Muhammad mujhko salman sir. Se milado	2
721	jabtak public nahi sudrega tabtak kuch nahi ho sakta.	0
722	Salman sir. Me apse milna chahta hu plz mujhe apointment dijiye me realy aapse milna chahta hu plz	1
723	pls mane call karo pla pls	1
724	Salman sir. Mera aims pura kardo me aapse milna chahta hu mujh se mil lijiye	1
725	pls mane call karo	1
726	Sir aap mere lye mere roll model h ..mai aaapse hi inspire hokar aaj delhi police mai hu and logo ki help karta hu...kbhi aapse mila to vo mere lye bhagwan se milne k brabar hoga..	2
727	mera bharat mahaan padhega India tabhi to aage badhega India	2
728	8527106761 plz Salman sir. Mujhe aapse milne ka moka den	1
729	Bhar do jholi meri ya Muhammad mujhko Salman bhai se milado	2
730	Please Salman sir. Is garib ke lye bhi time nikalen aapse milne ka apointment den	1
731	Bhar do jholi meri ya Muhammad mujhe Salman bhai se milado,	2
732	Salman sir. Aapki life ke 2 mint meri life anek mint me khushya la sakte he plz sir. Mil lijiye	2
733	Salmaan sir bole or kaam na ho..sawal hi nhi ho skta...god sir Aap to sir..my god	2
734	Ek rply to kar do salman g ... ab to dekho sab ko pta chal gya.... lakin aap ko kab pta chalega	1
735	Aap to yaar supr hiro ho	2
736	I Iike and love u salman khan aur ha kya such me aap hamare comment padhte ho aap tv par bol rahe the mai sare comment padhta hu ya u hi fake rahe the bhai ??	2
738	Apne aqirat ki fiqar karo wanha kon bachega sirf allha tobakarle nada	0
739	apka fan ho bangladesh me plz cal sallu bhai met u +8801719447771 cal bhai	2
740	Flop jaaigi movie teri....aehsan framosh..	0
742	Mami papaa , aur bacha party aur Sab kaise hai	1
743	Kya socha hai shaadi k bare mai	1
744	Mai jaanti agar tumne use shaadi Ki to WO mujhe tum he kabhi baat tak karne nhi degi mujhe pata hai aaj usko Meri zarurart hai to WO mujhe itna importants deri	0
745	Aur WO achi ladki hai	2
746	koi aur pasand aagai ye ek jagah tik nahi sakte tum	0
747	Bhaijan main aapka baut bada fan ho i love u bhaijan jabtak bhaijan he taptak main ho	2
748	Salman g meri asiqi sirf tumse hai	2
749	Kya kah diya sallu bhaijaan	2
750	Asslamu alyekum bhai ek bar jwab jarur do bhai	1
751	Salman bhai sirf sohrat kamane se kuch hoga. thoda bahut khuda ko bhi yaad kiya karo.mahe ramjaan bada hi pak aur touba karne vala mahina.plz ibadat bhaijaan	0
752	Salmaan bhai maine hay kaha tumne javab nhi diya	0
754	sarukh or amir khan bhi apke samne fel; he	2
755	Mortath kafir hy tu salman kanjr	0
756	Kafir hy tu salman knjr marwasy k btty	0
757	salman sir aap london kab aao gaye plz aik baar ajoa i want to meet u once in life u are cororo mein aik sir	2
758	Salman ek baar jawab to do yaar	1
759	salman aap to hmare jaise ho eek baar kuch bolo	1
760	salman khan ji you looking owsm i love you salman me bta nhi skti ki me apki kitni bri fan hu ....	2
761	salman khan nice	2
762	Abhi saheri Ka waqt bhi khatam nhi hua aur azaan hona bhi baaki hai	1
763	Kya karu samaj nhi aara bhot neend aari hai par namaaz is very important s	1
764	Namaaz padk dua karte ho k nhi	1
765	K bas subha subha uthe aur kasrat karna chaalu	2
766	Raat mai late soie thi uYe Abba haina raat late aaey	1
767	Mare favroute sallu vi...	2
768	assalamualikum jumma mubarak	2
769	Salman khan sir tayyar ha aaj ke party ke liye	2
770	jiske pas ilm he wo sabse amir he	2
771	Anjana Dhamodharan hi suweet hart buhat achi lag rahi h0	2
772	h0w are y0u my freind kese h0.	1
773	Real hero sallu bhai ^_^	2
776	Bhai mujhe bhi kardo nominate plz	2
777	bhai duva me yad.mahi	2
778	Bhai app bollywood king hokar apne app ko bajrangi bhaijan kya late ho Eid me a sob ko aacha nahi laga bohut sms araha ha is move ko mat dikho appne majhab ko chota kara ha kay a chsch ha?	0
779	Bhai kya app ka mobile number muje milega a mera mobile number 9662821362	1
780	bhai kya hal hai	1
781	Swachchh bharat aviyaan ke liye danyabaad....	2
782	Ramzan ka mahina dil khol kar Ibadat karo	2
783	bhai lv u......aapne zindgi me ek baar milna h...plz bhai kbhi ye msg pdho to.....plz mujhe ek call krke.... meri life khushiyon se bhar dena...	2
784	Ap shdi kr loooo	1
785	Ap salman ich hai	1
786	salam vai jan	1
788	u welakam saluu	1
789	Kiya meri ap se bat ho sakti hai kisi wkt fb par	1
790	Mr. KHAN maine aap ki sari baatein suni aur use follow bhi kiya. Trust me.	2
791	Okk boss apka hukum ser ankho ma:)	1
792	aap mere liye rkhe na naam2	1
793	apun kapda khole apna body dekh ke ldkiya kpda phna istrt kr degi colr tak usi ko sikahne ke li apna kpda kholenge	2
794	Bhai bajrangi bhaijan to samjho ki HIT HAI	2
795	Jane kab Meri neend gai	1
796	Chalo zayada smile karne Ki zarurat nhi hai	1
798	Bby i love you hmasha milungi yhe mrta dam tak kbhi to rply doga	2
799	salman i luv u alot n i wanna meet uh...plzz mjhse milo ya chat kro mjhse plzzzz i luv u ummaahhh	2
800	sir plz london aajoa plz	1
801	dhasu lag rahe ho salman bro miss you...........	2
802	Kiya bhai jaan	1
803	Agar aap na media mein ya kha hoga ki musalmano ki bigar bajrangi bhaijaaan hit karunga then u are a foll	0
804	Kya be salman bhadve	0
805	Jumma mubarak bhaijaan... Kbhi hume b ghar eid pe bulao... Jst joking... God alwz bless u, allah ki rehmat rahe, ganeh ji ka hath sada apke sir pe rahe, vaeguruji k shatrachaya me aage badhte jao, all gods wid u alwz....	2
806	Kar lo bhai sadi acha moka h	1
807	Salman khan criminal.	0
808	what loook bhai jaan	2
809	Kiya huwa bewde muhe kiyo latka ke behtha hai	0
810	mai salman ka frnd	2
811	Salman bhai boleto rock star	2
812	Ek ch bhai salman bhai	2
813	Bajrangi Bhai hamse bhi guftgu kar liya karo........	2
814	Han raakhi bhi tum sab hi bandhana ...Gazzab ladkiyan hain yaar!!!	2
815	i love u toooo sooooo mache salman khan	2
816	hy sir me apka bahut bada fen hoo	2
817	Hamein kaash tumse muhabbat na hoti :(	2
818	my salman khan	2
819	Nice pic kaise lagte ho aap itne handsome	2
820	Bhai jaan tho bhai jaan he rahage koi aur unke copy nahi ker sakhta yaro yes or no	2
821	Hallo ji kya hall hia me Ramu kuma	1
822	sir aap kuch dhyan nahi dete pLz plz plz	1
823	aaj ki party meri taraf se nice song bhaijaan	2
824	Good night sir.....capil comedy..me aaye mamko bahut achha laga...Good.night.sahb g....	2
825	Masti he mohl me chahi khumari he saarey thak ke beth gye per apni party jaari he @@FEELING HAPPY WITH THE SALMAAN@@ COMING SOON BAJRANGI BHAIJAN ON THIS @EID@@	2
826	bhai kabhi to apne pas bhi to dekho , khudko bhul jaoge he he	2
827	mast ha salman khan sir songs	2
828	Muslim ka nam mat kharab karna salman bhai chahe kuch bhi karo koi tention nahi	0
829	sallu bhai <3	2
830	Hiiii.... Bhaijaan kaiae hai aap...aap ki pic bahut achhi lag rahi hai	2
831	Main aapka bahut bada fan hu	2
832	luv u salman khan	2
833	bhai aap ki bhaijaan movi bhi 200 cr karegi	2
834	Eid mubarak songs bajrangi bhaijaan me hona chaiye	2
835	Looking katilana andaaz	2
836	Salu bhai dabangg 3 kab release kar rahe ho	2
837	Salman khan ke pe sari duniya marti h ehi 1	2
838	Sallo bhai roze kase hy	1
839	Tu muslman nahi h kiyo ki tu mandir jata h tu kadiyani h salman	0
840	dashing salman khan ..	2
841	App ko ramzan ka mahina mobarrak ho....or app ho allah tala or tarraki de....	2
842	Indian's star salmankhan	2
843	agr tom na hoty to bollywood ka maza bi na hota haha	2
845	Meri zindingi aapko lag jaye bhaijaan yeh dua hai meri	2
846	Abe salman agar tere me itna hi dum h to IED me film mat release kiya kar fir dekhte. Dekhte h kaise hit hoti h Teri film.	0
847	Salman Bhai yeh bajrangi bhaijan pe comment aa rhe hai is movie ko nhee dekhna	0
848	Saale salman tu musalman ke khilaf hokar bohot niche girega	0
849	Salman bhai masha allah aap ek achchhe act ho ek achchhe insan ho kya aap ek achchhe muslman ho	2
850	Salman always kind heartnt cmpairjo log muslman ,hindu kr rhe hun logo ki nichi soch pe mje gheenn aati h yr	2
851	Salman bai ap kese hen ma b ap ka fen hun	2
852	Apne naam se khan hatalo	0
853	Aapse baat karna chahta hu bhai .bahut badi problem mae hu.aapki help chahta hu	1
854	bhai jan ekdam kadak	2
855	Nice bhai WHATSAAP number 03101419966 palz	2
856	Salman khan ki jai ho	2
857	Nice pic abdul rashid saleem (salman khan)	2
858	BHAI. BHAI... nice pic	2
859	Sir aap humanbieng chalate hai aap paise dete kab tak jab tak aap hai.mai apko aisa rasta bataunga sab karodpati ban jayege.	1
860	Bhai apky chryti so me allho pyyr keep pas he apmuslim hokr galt kr rhy ho khuda hafij	0
861	salman ji aapse apni life me ek baar jaru milna chate hai..... aapse baat karna chate hai..... jo aap logo ki help karte ho uske liye thank yu so much....... aapko meri bhi umar lag jaye	2
862	Tere naam ke ladke diban h pata nahi	2
863	sirji...pls visit to Kanpur oncem...plssss.	2
864	Salman realy good yar	2
865	Bahi ke zalak sab sa aalag..... Ma to superman salman ka fan....	2
866	Insan jab tarki karleta hai to wo apne mazhab KO bul jata .hai jab thokar lagti hai use to use apni galti ka ahsas hone lagta hai .....koch aisy hai salman ki khani mery Kuban I.......	0
867	Beta salman khbis tera film falop hoga beeee suar	0
868	plz cal sallu bhai bangladesh big fan me plz cal +8801719447771 jai ho	2
869	Salaman to harami he......tu musalman hoke kafir ban gaya he....sale kutte...samne to aa jaan se maar du tuje....	0
871	Abi tak jag rhe ho sab log?	1
872	Love u jend actor wo jo har lock mein sweet beautiful guineas hot sohran lagey osy khtey hain.	2
873	Aaj tak par news sache hai plss reply ......Ansar	1
874	bulawa ho na ho ham yayege or entjar ke liye chale jaye ge	1
875	Thu thu thu kuttey...	0
876	Salman khan dest actar bollywood	2
877	Handsom to hai mera bhai bhai he mera	2
878	Hi bhai aap kaise ho bhai aap ka fan h	2
879	Dost apki har ada achi lagti h	2
880	salman bhai look to bahut achcha hi bhi	2
881	very very very very very very very very very very very very very very very very niceeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee and i loveeeeeeeeeeeeeeeeeeeeeeeeee uuuuuuuuuuuuuuuuuuuuuu bhai jaan	2
882	swgat nahi karo ge hamara	2
883	Idoit...salman aap muslim hai...Aisa faission show kyon karwaya..allah likkar	0
884	Ap ne kya kia h Jo log itne bure coments de rhe han.mje ni pta.kya ap btae ge?	0
885	salman khan rock's ss	2
886	Merit Maya ka oppreation hai app ki madaat melaga	2
887	Bahot accha hai	2
888	Nice pic salman bhai aapne to sab ko diwana bana rakha hai	2
889	sab ka Bhai meri Jan Salman khan	2
890	Bhaiya main aapka bahut bada fan hu	2
891	mast hai bahi	2
892	Hye meri cutey	2
893	ara bhai jaan hum bhi to aap ke bhai hai chote bhai jaan...	2
894	Sale ne muslmano ko chalenge kiya ki tumhare bina hit karunga	0
895	Salman murda bad	0
896	Ye to hogi super supar hit dum hai to KOI TO ROOK LO	2
897	Yeh ki yeh namard hai	0
898	ku salman ka naam bina use kare kam nhi hota kya bhai logo	2
899	Kute ka bacha hai	0
900	jo dusaro ko ganda bolte hai woh khud wahi hote hai	0
901	Kay kahna chah rahi ho	1
902	Bhadra hai sala	0
903	job chahiye hm kuchh ldke jobless h, or hone wale h pdhe b km h bt work krna jante h	0
904	bhai ur evergreen	2
905	plz aap mere frnd baniye	2
906	Sir Mera sapna hai ki mai aapse milu salman sir ek baar.pls Nagpur Me.	2
907	Bajrangi bhaijaan ek no.	2
908	Akbarudin ovasi ek Sacha Muslim he or tu sale Musalmano ke naam pe kalank he sale suvar jese saqal Vale	0
909	salman khan fans is gaandu	0
912	Budha hai salman khan	0
913	De tera aur salman ka character hi waisa hai chip	0
914	Salmon bhai mai Apki boooooohat bari fan hn.	2
915	apne aap ko kya samjhte ho mushalman ko challage dete ho ab dekho hum mushlman bhi kuch kam nai he	0
916	Agar mushalman ko challange de rahe ho to bro movi m bhar de jholi wali kavali kyo aad ki ?????????	0
917	woh ganna sab mere liye banna rahi hai mai suune gi	1
918	Gr8....I love salman.....challenge bhi good or challenge dene vala bhi good........	2
919	salman khan bet hiro mai yuske sath pkchr me ka krna chta hu	1
922	bhai tum shahi ho	2
923	Nazar na lage	2
924	bhai apko nahi lagta ki kareena ne bhot zyada make up kr liya hai movie mein.. #Salmankhan	2
925	Mujhe shadi karni salman apse plzzzzzzzzzzzzzzzz marry me	2
926	Bhaijaan Allah ki ibadt aap bani h bani rhe bani rhegi bajrangi bhaijaan jrur hit hogi	2
927	musalman ho k... apne log ki baja rha h... ise flop kr do bhadwe ko...	0
928	Koi frnshp kre ga?	1
929	Bhai apks bazrangi bhaijan movi song verey nice	2
930	Harami kutta sala lanat ho tujpar	0
