Uid,Sentiment
28866,negative,0.253,0.747
40832,negative,0.19,0.81
15312,negative,0.08,0.92
11088,negative,0.066,0.934
21999,negative,0.376,0.624
32708,negative,0.07,0.93
22460,positive,0.991,0.009
24839,negative,0.11,0.89
30698,positive,0.609,0.391
22397,positive,0.771,0.229
16042,positive,0.978,0.022
37864,positive,0.611,0.389
3983,negative,0.137,0.863
3809,positive,0.977,0.023
45260,negative,0.032,0.968
31706,positive,0.533,0.467
22279,positive,0.976,0.024
25195,negative,0.231,0.769
20309,positive,0.967,0.033
26160,positive,0.87,0.13
7350,positive,0.991,0.009
19467,positive,0.978,0.022
28178,positive,0.986,0.014
43401,negative,0.47,0.53
2014,positive,0.727,0.273
33032,negative,0.124,0.876
23935,negative,0.267,0.733
30708,positive,0.901,0.099
29171,negative,0.08,0.92
14158,negative,0.101,0.899
14346,negative,0.41,0.59
11617,negative,0.044,0.956
39086,positive,0.768,0.232
30625,positive,0.669,0.331
14609,positive,0.966,0.034
25156,positive,0.914,0.086
18453,negative,0.053,0.947
2069,negative,0.348,0.652
26615,positive,0.981,0.019
30992,negative,0.488,0.512
14302,negative,0.087,0.913
6005,positive,0.952,0.048
466,positive,0.987,0.013
14434,negative,0.052,0.948
17777,positive,0.7,0.3
33166,positive,0.99,0.01
29819,positive,0.654,0.346
12006,negative,0.077,0.923
15904,negative,0.164,0.836
19053,negative,0.477,0.523
24732,positive,0.994,0.006
4534,negative,0.369,0.631
629,positive,0.641,0.359
27686,positive,0.931,0.069
36120,positive,0.529,0.471
35459,positive,0.962,0.038
4285,negative,0.436,0.564
13390,negative,0.19,0.81
30544,positive,0.622,0.378
40242,negative,0.353,0.647
16119,positive,0.748,0.252
4481,negative,0.164,0.836
22000,negative,0.143,0.857
31041,positive,0.99,0.01
34264,negative,0.12,0.88
30588,positive,0.984,0.016
1969,positive,0.974,0.026
23110,positive,0.641,0.359
28395,negative,0.155,0.845
20613,positive,0.931,0.069
11609,positive,0.989,0.011
38933,positive,0.981,0.019
29026,positive,0.966,0.034
16733,positive,0.975,0.025
11248,positive,0.817,0.183
41501,negative,0.1,0.9
27975,positive,0.978,0.022
8447,negative,0.091,0.909
20970,negative,0.256,0.744
17820,negative,0.291,0.709
28230,negative,0.149,0.851
37094,negative,0.19,0.81
24408,positive,0.992,0.008
40188,negative,0.202,0.798
1425,positive,0.923,0.077
13781,positive,0.989,0.011
28493,negative,0.205,0.795
18971,negative,0.104,0.896
6297,negative,0.165,0.835
7829,positive,0.754,0.246
16045,negative,0.133,0.867
10673,negative,0.05,0.95
4036,positive,0.989,0.011
25492,positive,0.708,0.292
43212,positive,0.964,0.036
18849,positive,0.519,0.481
17062,negative,0.062,0.938
16084,positive,0.783,0.217
44517,negative,0.115,0.885
5969,positive,0.973,0.027
11127,negative,0.308,0.692
30481,positive,0.648,0.352
35101,negative,0.094,0.906
30066,positive,0.757,0.243
14679,negative,0.115,0.885
20593,positive,0.989,0.011
11099,positive,0.844,0.156
4618,positive,0.517,0.483
45043,negative,0.194,0.806
24542,positive,0.981,0.019
28311,positive,0.527,0.473
6191,positive,0.976,0.024
26327,negative,0.234,0.766
15064,negative,0.229,0.771
31323,positive,0.834,0.166
32381,positive,0.964,0.036
28272,positive,0.984,0.016
33859,positive,0.991,0.009
16435,negative,0.041,0.959
26103,negative,0.373,0.627
19819,positive,0.965,0.035
22295,positive,0.782,0.218
41814,negative,0.063,0.937
11077,negative,0.091,0.909
27157,positive,0.762,0.238
29223,negative,0.126,0.874
11772,negative,0.328,0.672
2536,negative,0.14,0.86
2861,negative,0.121,0.879
17252,positive,0.856,0.144
13263,positive,0.963,0.037
19007,positive,0.988,0.012
29006,positive,0.519,0.481
7217,positive,0.986,0.014
41834,positive,0.825,0.175
13951,negative,0.231,0.769
23298,negative,0.111,0.889
15764,negative,0.449,0.551
24037,positive,0.953,0.047
30795,negative,0.126,0.874
26528,negative,0.077,0.923
14819,negative,0.123,0.877
17719,positive,0.927,0.073
13579,negative,0.031,0.969
30515,positive,0.95,0.05
21386,negative,0.107,0.893
30141,positive,0.976,0.024
37292,negative,0.303,0.697
15002,positive,0.992,0.008
3439,positive,0.987,0.013
20579,negative,0.209,0.791
9974,negative,0.158,0.842
39704,negative,0.123,0.877
40807,negative,0.21,0.79
19250,negative,0.196,0.804
24564,negative,0.067,0.933
18094,negative,0.021,0.979
11105,negative,0.262,0.738
24232,positive,0.977,0.023
22012,positive,0.984,0.016
24733,negative,0.086,0.914
16121,positive,0.993,0.007
38817,positive,0.991,0.009
10966,negative,0.045,0.955
38331,positive,0.988,0.012
38013,positive,0.988,0.012
33948,positive,0.991,0.009
18732,negative,0.073,0.927
12652,negative,0.074,0.926
45127,negative,0.433,0.567
28655,positive,0.977,0.023
37226,positive,0.938,0.062
42593,positive,0.975,0.025
33250,positive,0.664,0.336
22057,negative,0.099,0.901
4045,negative,0.046,0.954
38085,negative,0.141,0.859
39529,negative,0.422,0.578
40920,negative,0.208,0.792
36464,positive,0.87,0.13
30095,positive,0.599,0.401
14407,positive,0.52,0.48
20408,positive,0.989,0.011
5012,positive,0.743,0.257
27449,negative,0.159,0.841
19016,negative,0.446,0.554
26856,negative,0.145,0.855
28063,negative,0.39,0.61
9849,negative,0.076,0.924
31116,positive,0.979,0.021
19164,negative,0.06,0.94
13277,negative,0.097,0.903
3184,negative,0.273,0.727
25580,positive,0.967,0.033
10162,negative,0.275,0.725
35199,positive,0.973,0.027
28106,negative,0.105,0.895
28657,negative,0.161,0.839
3,negative,0.097,0.903
24133,positive,0.974,0.026
12599,positive,0.744,0.256
43506,positive,0.993,0.007
20586,positive,0.873,0.127
34388,positive,0.938,0.062
22973,negative,0.057,0.943
31866,positive,0.964,0.036
25924,negative,0.384,0.616
35027,positive,0.97,0.03
11637,positive,0.977,0.023
2728,negative,0.143,0.857
35231,negative,0.184,0.816
18280,negative,0.222,0.778
10379,negative,0.229,0.771
29023,positive,0.97,0.03
19297,positive,0.982,0.018
4903,negative,0.364,0.636
28954,negative,0.445,0.555
33526,positive,0.509,0.491
39588,negative,0.049,0.951
22413,negative,0.096,0.904
23687,negative,0.166,0.834
4759,positive,0.989,0.011
29845,negative,0.098,0.902
25716,positive,0.982,0.018
10134,positive,0.979,0.021
7917,negative,0.122,0.878
12358,negative,0.26,0.74
33470,positive,0.989,0.011
40301,negative,0.188,0.812
30306,positive,0.973,0.027
19507,positive,0.949,0.051
18179,positive,0.964,0.036
3561,negative,0.17,0.83
9419,positive,0.976,0.024
43958,positive,0.59,0.41
14859,negative,0.442,0.558
44880,negative,0.099,0.901
20217,negative,0.293,0.707
5545,negative,0.308,0.692
2401,negative,0.34,0.66
35930,positive,0.973,0.027
939,negative,0.137,0.863
29406,negative,0.038,0.962
10656,positive,0.965,0.035
18234,positive,0.994,0.006
13161,negative,0.085,0.915
33671,negative,0.276,0.724
38487,negative,0.035,0.965
1920,positive,0.916,0.084
31745,negative,0.489,0.511
30647,negative,0.133,0.867
40391,positive,0.961,0.039
32628,positive,0.983,0.017
28563,positive,0.977,0.023
7597,negative,0.109,0.891
15672,negative,0.117,0.883
22548,positive,0.922,0.078
4191,positive,0.927,0.073
11801,negative,0.032,0.968
29863,negative,0.195,0.805
26397,positive,0.962,0.038
27452,negative,0.488,0.512
20866,negative,0.139,0.861
2395,positive,0.735,0.265
38008,positive,0.922,0.078
27558,negative,0.299,0.701
15924,positive,0.988,0.012
18131,negative,0.396,0.604
6016,positive,0.985,0.015
22659,positive,0.907,0.093
19968,negative,0.225,0.775
892,negative,0.266,0.734
15467,positive,0.991,0.009
21687,positive,0.925,0.075
32665,positive,0.992,0.008
16595,positive,0.987,0.013
35171,positive,0.879,0.121
22495,negative,0.328,0.672
24707,negative,0.063,0.937
37687,negative,0.282,0.718
28029,positive,0.579,0.421
12964,negative,0.16,0.84
40321,positive,0.939,0.061
12109,negative,0.267,0.733
22067,positive,0.99,0.01
1784,negative,0.053,0.947
41573,negative,0.267,0.733
16016,negative,0.153,0.847
28392,negative,0.118,0.882
24840,positive,0.953,0.047
35052,negative,0.482,0.518
38393,negative,0.094,0.906
15625,positive,0.981,0.019
17429,negative,0.138,0.862
27313,positive,0.781,0.219
34626,negative,0.482,0.518
19917,positive,0.991,0.009
2793,negative,0.17,0.83
12462,negative,0.331,0.669
24220,negative,0.037,0.963
37921,negative,0.069,0.931
34325,negative,0.23,0.77
28547,negative,0.377,0.623
13686,positive,0.974,0.026
10473,negative,0.424,0.576
1859,negative,0.497,0.503
24288,negative,0.032,0.968
37312,negative,0.214,0.786
5129,positive,0.897,0.103
30966,negative,0.058,0.942
8276,negative,0.188,0.812
37549,negative,0.086,0.914
12661,negative,0.139,0.861
17018,negative,0.061,0.939
31056,negative,0.161,0.839
42277,positive,0.821,0.179
37750,positive,0.588,0.412
14328,positive,0.988,0.012
10466,negative,0.057,0.943
35537,positive,0.873,0.127
15282,positive,0.746,0.254
38473,negative,0.15,0.85
15873,negative,0.21,0.79
23327,positive,0.747,0.253
7968,positive,0.83,0.17
3726,negative,0.108,0.892
31295,negative,0.25,0.75
32807,negative,0.341,0.659
1247,positive,0.993,0.007
28925,negative,0.172,0.828
2866,positive,0.937,0.063
24647,negative,0.33,0.67
13465,negative,0.225,0.775
10419,negative,0.245,0.755
19680,positive,0.981,0.019
14756,negative,0.023,0.977
44672,positive,0.771,0.229
19913,negative,0.49,0.51
40107,positive,0.738,0.262
19285,negative,0.263,0.737
18388,negative,0.104,0.896
28546,positive,0.993,0.007
17197,positive,0.721,0.279
14506,negative,0.165,0.835
23407,positive,0.985,0.015
26376,negative,0.036,0.964
26946,negative,0.379,0.621
3551,negative,0.387,0.613
25579,negative,0.035,0.965
13480,positive,0.992,0.008
12531,negative,0.117,0.883
7942,negative,0.152,0.848
33818,positive,0.974,0.026
10807,negative,0.147,0.853
22226,negative,0.117,0.883
24400,positive,0.86,0.14
4123,negative,0.108,0.892
44736,positive,0.826,0.174
24821,positive,0.858,0.142
23253,positive,0.942,0.058
24789,positive,0.969,0.031
35068,positive,0.621,0.379
37267,positive,0.991,0.009
25079,negative,0.065,0.935
24112,positive,0.991,0.009
24089,negative,0.221,0.779
44067,negative,0.442,0.558
5476,positive,0.978,0.022
31253,negative,0.452,0.548
38001,positive,0.613,0.387
35740,positive,0.974,0.026
8246,negative,0.089,0.911
41453,positive,0.986,0.014
11660,positive,0.947,0.053
22330,positive,0.846,0.154
12997,negative,0.219,0.781
15303,negative,0.05,0.95
837,positive,0.73,0.27
13920,negative,0.132,0.868
27305,negative,0.077,0.923
775,positive,0.518,0.482
39739,negative,0.259,0.741
28385,positive,0.875,0.125
22163,positive,0.985,0.015
6499,positive,0.912,0.088
3717,positive,0.937,0.063
26155,positive,0.991,0.009
36991,positive,0.991,0.009
19233,negative,0.459,0.541
36988,positive,0.981,0.019
32224,positive,0.974,0.026
22036,positive,0.984,0.016
24499,positive,0.985,0.015
19272,positive,0.985,0.015
8050,negative,0.149,0.851
2819,positive,0.837,0.163
32930,negative,0.121,0.879
30389,positive,0.841,0.159
8641,negative,0.38,0.62
39855,positive,0.923,0.077
19262,negative,0.04,0.96
16243,negative,0.14,0.86
6322,positive,0.55,0.45
41252,negative,0.066,0.934
30794,negative,0.112,0.888
15726,negative,0.049,0.951
41909,negative,0.079,0.921
8059,negative,0.152,0.848
6818,negative,0.313,0.687
13873,negative,0.153,0.847
2276,positive,0.944,0.056
26688,negative,0.225,0.775
24077,positive,0.954,0.046
2278,negative,0.174,0.826
16905,negative,0.407,0.593
14785,negative,0.213,0.787
43731,negative,0.221,0.779
12656,positive,0.83,0.17
15372,positive,0.548,0.452
9929,negative,0.043,0.957
42843,negative,0.131,0.869
37614,positive,0.98,0.02
19252,negative,0.424,0.576
2705,positive,0.955,0.045
19321,positive,0.99,0.01
10600,positive,0.969,0.031
13602,positive,0.545,0.455
44451,positive,0.994,0.006
3463,negative,0.382,0.618
43518,negative,0.107,0.893
36215,negative,0.184,0.816
13583,positive,0.981,0.019
24944,positive,0.982,0.018
37143,positive,0.943,0.057
27119,negative,0.076,0.924
26826,positive,0.557,0.443
3971,negative,0.3,0.7
41804,positive,0.934,0.066
19561,negative,0.15,0.85
28647,negative,0.34,0.66
3138,negative,0.39,0.61
19148,positive,0.975,0.025
43508,positive,0.925,0.075
6706,negative,0.206,0.794
8098,positive,0.859,0.141
40533,positive,0.959,0.041
17865,positive,0.776,0.224
14951,negative,0.214,0.786
17656,positive,0.787,0.213
1917,positive,0.942,0.058
30979,positive,0.973,0.027
28285,positive,0.981,0.019
33135,positive,0.716,0.284
30550,negative,0.107,0.893
18547,positive,0.926,0.074
39166,positive,0.99,0.01
26652,positive,0.989,0.011
12382,positive,0.978,0.022
14933,negative,0.121,0.879
24210,negative,0.086,0.914
15222,positive,0.978,0.022
25279,negative,0.151,0.849
34735,positive,0.506,0.494
30361,positive,0.706,0.294
19476,positive,0.745,0.255
44756,positive,0.958,0.042
42299,negative,0.251,0.749
27211,negative,0.256,0.744
1828,negative,0.436,0.564
33658,negative,0.25,0.75
13233,positive,0.99,0.01
15753,positive,0.962,0.038
30275,positive,0.987,0.013
27220,positive,0.842,0.158
19504,positive,0.988,0.012
16758,positive,0.972,0.028
22113,positive,0.935,0.065
19391,positive,0.867,0.133
14352,negative,0.337,0.663
3623,positive,0.888,0.112
11034,positive,0.639,0.361
14130,negative,0.024,0.976
26539,negative,0.245,0.755
27158,negative,0.127,0.873
1419,negative,0.25,0.75
27065,positive,0.72,0.28
32135,negative,0.036,0.964
15611,negative,0.482,0.518
27228,negative,0.079,0.921
26793,positive,0.87,0.13
8896,negative,0.176,0.824
16178,negative,0.072,0.928
28213,negative,0.245,0.755
4693,negative,0.191,0.809
13639,positive,0.992,0.008
1753,negative,0.185,0.815
39918,positive,0.594,0.406
7122,negative,0.438,0.562
17189,negative,0.067,0.933
7987,positive,0.981,0.019
24486,negative,0.2,0.8
9087,negative,0.388,0.612
28972,positive,0.986,0.014
25158,negative,0.126,0.874
6253,positive,0.958,0.042
16896,negative,0.174,0.826
16761,positive,0.566,0.434
15414,negative,0.326,0.674
40634,positive,0.969,0.031
31017,positive,0.71,0.29
14809,negative,0.198,0.802
41417,negative,0.303,0.697
22296,negative,0.454,0.546
15710,negative,0.2,0.8
22212,negative,0.189,0.811
27771,negative,0.053,0.947
28597,positive,0.993,0.007
42829,positive,0.569,0.431
35841,negative,0.064,0.936
26467,negative,0.282,0.718
30639,negative,0.079,0.921
11924,negative,0.396,0.604
10805,positive,0.849,0.151
14218,positive,0.606,0.394
15689,negative,0.122,0.878
39128,positive,0.987,0.013
3517,negative,0.428,0.572
23651,positive,0.553,0.447
45089,positive,0.935,0.065
20080,negative,0.055,0.945
25059,negative,0.05,0.95
11113,positive,0.987,0.013
2079,negative,0.414,0.586
4742,positive,0.967,0.033
11838,positive,0.707,0.293
29137,negative,0.498,0.502
1472,positive,0.953,0.047
37799,positive,0.846,0.154
24211,negative,0.213,0.787
22770,negative,0.24,0.76
24946,positive,0.796,0.204
4537,negative,0.111,0.889
18074,negative,0.121,0.879
28615,negative,0.196,0.804
22095,positive,0.982,0.018
34805,negative,0.049,0.951
5146,negative,0.161,0.839
17065,negative,0.109,0.891
12941,negative,0.243,0.757
7815,positive,0.992,0.008
1543,positive,0.973,0.027
27691,negative,0.13,0.87
28720,positive,0.903,0.097
14283,negative,0.291,0.709
26631,positive,0.955,0.045
14935,positive,0.689,0.311
13059,negative,0.122,0.878
10669,negative,0.264,0.736
31350,positive,0.849,0.151
35892,negative,0.268,0.732
13427,positive,0.988,0.012
21029,positive,0.816,0.184
1537,negative,0.22,0.78
5869,positive,0.629,0.371
38477,negative,0.281,0.719
14651,positive,0.963,0.037
12784,negative,0.112,0.888
6154,negative,0.086,0.914
1357,positive,0.705,0.295
22260,negative,0.055,0.945
23007,negative,0.147,0.853
16236,negative,0.074,0.926
25524,positive,0.989,0.011
22518,positive,0.99,0.01
10160,negative,0.088,0.912
26027,positive,0.556,0.444
6497,negative,0.115,0.885
34884,positive,0.552,0.448
16162,negative,0.227,0.773
28544,positive,0.994,0.006
12409,positive,0.987,0.013
6204,positive,0.972,0.028
7423,positive,0.635,0.365
11483,negative,0.072,0.928
24625,positive,0.986,0.014
6088,positive,0.968,0.032
18697,positive,0.974,0.026
43696,positive,0.987,0.013
15756,negative,0.414,0.586
1038,negative,0.183,0.817
34127,positive,0.938,0.062
11811,negative,0.454,0.546
34882,negative,0.331,0.669
15133,negative,0.156,0.844
14149,positive,0.517,0.483
44013,negative,0.123,0.877
17059,positive,0.663,0.337
26623,negative,0.376,0.624
39713,positive,0.584,0.416
17025,positive,0.994,0.006
11959,negative,0.412,0.588
42704,positive,0.663,0.337
8092,negative,0.152,0.848
44616,negative,0.261,0.739
16096,negative,0.251,0.749
34216,positive,0.954,0.046
14619,positive,0.994,0.006
22032,negative,0.098,0.902
30206,negative,0.315,0.685
21256,negative,0.126,0.874
14654,positive,0.931,0.069
26937,negative,0.039,0.961
38347,negative,0.049,0.951
41358,negative,0.197,0.803
21085,negative,0.119,0.881
3249,negative,0.104,0.896
18193,positive,0.987,0.013
31303,negative,0.413,0.587
23401,negative,0.305,0.695
26339,negative,0.358,0.642
15863,positive,0.994,0.006
22493,positive,0.954,0.046
24628,negative,0.431,0.569
26705,positive,0.984,0.016
44587,negative,0.075,0.925
29944,negative,0.433,0.567
38178,negative,0.302,0.698
16343,negative,0.357,0.643
14439,positive,0.503,0.497
23,positive,0.802,0.198
11016,positive,0.994,0.006
19511,positive,0.975,0.025
23490,positive,0.9,0.1
4797,negative,0.141,0.859
26660,positive,0.927,0.073
17911,negative,0.153,0.847
10067,negative,0.181,0.819
2780,positive,0.672,0.328
27579,negative,0.102,0.898
44357,positive,0.857,0.143
6492,negative,0.118,0.882
18914,negative,0.171,0.829
36961,negative,0.062,0.938
35360,positive,0.863,0.137
12539,negative,0.245,0.755
13138,negative,0.275,0.725
9808,positive,0.973,0.027
27414,positive,0.577,0.423
16454,negative,0.17,0.83
24427,positive,0.979,0.021
19737,negative,0.055,0.945
38583,negative,0.152,0.848
18159,negative,0.045,0.955
7580,positive,0.934,0.066
77,negative,0.312,0.688
5102,negative,0.045,0.955
5109,positive,0.969,0.031
36029,negative,0.121,0.879
23130,positive,0.993,0.007
8190,positive,0.949,0.051
24103,positive,0.672,0.328
14864,positive,0.991,0.009
25779,positive,0.985,0.015
9556,negative,0.249,0.751
26742,negative,0.113,0.887
25251,negative,0.079,0.921
13539,negative,0.038,0.962
37880,negative,0.495,0.505
40093,negative,0.336,0.664
35467,negative,0.463,0.537
22573,positive,0.899,0.101
35335,positive,0.532,0.468
9772,negative,0.073,0.927
17096,negative,0.123,0.877
12693,negative,0.123,0.877
8173,positive,0.991,0.009
19393,negative,0.038,0.962
21111,negative,0.237,0.763
37677,negative,0.34,0.66
18684,positive,0.983,0.017
34074,negative,0.039,0.961
42659,negative,0.334,0.666
19171,positive,0.982,0.018
34148,negative,0.037,0.963
13281,negative,0.282,0.718
18888,positive,0.988,0.012
22320,negative,0.187,0.813
32728,positive,0.99,0.01
34357,positive,0.721,0.279
12017,positive,0.979,0.021
38975,negative,0.237,0.763
22853,negative,0.159,0.841
25066,positive,0.972,0.028
8692,negative,0.084,0.916
5777,negative,0.158,0.842
15820,positive,0.99,0.01
40966,negative,0.246,0.754
22598,positive,0.96,0.04
17260,negative,0.067,0.933
15271,positive,0.534,0.466
29084,negative,0.239,0.761
20354,negative,0.319,0.681
21983,positive,0.741,0.259
41740,negative,0.12,0.88
7702,positive,0.978,0.022
12570,positive,0.619,0.381
27255,positive,0.974,0.026
22132,positive,0.511,0.489
29012,positive,0.972,0.028
1334,positive,0.626,0.374
32944,positive,0.982,0.018
3963,positive,0.99,0.01
19027,negative,0.198,0.802
26809,positive,0.934,0.066
18826,negative,0.047,0.953
42436,positive,0.798,0.202
8998,positive,0.991,0.009
10385,negative,0.241,0.759
42663,positive,0.983,0.017
14521,negative,0.409,0.591
14577,negative,0.096,0.904
16086,negative,0.225,0.775
24769,positive,0.976,0.024
39382,negative,0.076,0.924
6602,positive,0.99,0.01
20052,negative,0.079,0.921
25679,positive,0.747,0.253
32683,positive,0.991,0.009
34254,positive,0.661,0.339
23482,negative,0.094,0.906
27557,negative,0.116,0.884
30765,negative,0.398,0.602
2670,negative,0.132,0.868
28523,positive,0.984,0.016
2265,negative,0.082,0.918
16397,negative,0.085,0.915
1031,negative,0.043,0.957
462,positive,0.662,0.338
747,positive,0.982,0.018
1808,negative,0.22,0.78
41827,positive,0.98,0.02
33287,positive,0.989,0.011
9451,positive,0.985,0.015
17008,positive,0.881,0.119
14070,negative,0.203,0.797
6989,negative,0.091,0.909
42329,negative,0.213,0.787
28561,negative,0.095,0.905
17169,positive,0.992,0.008
16102,positive,0.579,0.421
35017,positive,0.98,0.02
26342,negative,0.102,0.898
17441,negative,0.049,0.951
42283,positive,0.976,0.024
7967,negative,0.059,0.941
4426,negative,0.039,0.961
13150,positive,0.967,0.033
8445,positive,0.691,0.309
30090,positive,0.989,0.011
4712,negative,0.155,0.845
27333,negative,0.131,0.869
24635,positive,0.945,0.055
3010,positive,0.907,0.093
33088,negative,0.107,0.893
37840,negative,0.068,0.932
1105,positive,0.844,0.156
807,positive,0.985,0.015
6376,positive,0.931,0.069
8338,negative,0.144,0.856
26842,negative,0.242,0.758
9971,negative,0.115,0.885
24924,negative,0.265,0.735
39341,positive,0.581,0.419
12810,negative,0.045,0.955
19946,positive,0.983,0.017
24687,negative,0.098,0.902
17625,positive,0.932,0.068
30587,positive,0.984,0.016
35219,negative,0.096,0.904
15124,negative,0.311,0.689
38112,negative,0.34,0.66
10413,negative,0.118,0.882
2567,positive,0.675,0.325
9776,positive,0.881,0.119
44886,negative,0.066,0.934
40801,negative,0.265,0.735
13438,positive,0.835,0.165
7331,negative,0.452,0.548
28528,negative,0.056,0.944
17553,negative,0.452,0.548
14402,negative,0.278,0.722
43111,positive,0.812,0.188
35516,positive,0.549,0.451
29275,negative,0.369,0.631
28776,negative,0.068,0.932
17455,negative,0.192,0.808
19969,positive,0.988,0.012
37477,negative,0.34,0.66
7436,negative,0.342,0.658
6271,positive,0.975,0.025
3624,negative,0.102,0.898
17101,positive,0.882,0.118
18565,negative,0.496,0.504
14851,positive,0.741,0.259
18675,positive,0.958,0.042
36202,negative,0.141,0.859
30504,negative,0.105,0.895
36977,negative,0.125,0.875
21906,negative,0.272,0.728
18651,negative,0.087,0.913
34012,positive,0.517,0.483
15900,positive,0.553,0.447
38189,negative,0.384,0.616
22655,positive,0.908,0.092
8179,negative,0.423,0.577
37229,positive,0.981,0.019
469,positive,0.957,0.043
31067,negative,0.218,0.782
12379,negative,0.075,0.925
24804,negative,0.042,0.958
18665,negative,0.124,0.876
34348,negative,0.028,0.972
27000,negative,0.059,0.941
27478,negative,0.414,0.586
45135,negative,0.231,0.769
33810,negative,0.363,0.637
21372,negative,0.188,0.812
15027,positive,0.787,0.213
16405,negative,0.046,0.954
7787,negative,0.079,0.921
36907,positive,0.984,0.016
18652,negative,0.045,0.955
42603,positive,0.95,0.05
43394,positive,0.744,0.256
37280,negative,0.068,0.932
21031,negative,0.479,0.521
20373,negative,0.021,0.979
3833,positive,0.986,0.014
28182,negative,0.135,0.865
4859,positive,0.987,0.013
26729,positive,0.975,0.025
13250,negative,0.324,0.676
13403,negative,0.094,0.906
28232,positive,0.975,0.025
40558,negative,0.078,0.922
24458,negative,0.209,0.791
10292,positive,0.834,0.166
17661,negative,0.141,0.859
19178,negative,0.484,0.516
41134,positive,0.864,0.136
17679,negative,0.208,0.792
18847,positive,0.981,0.019
21035,negative,0.11,0.89
34923,positive,0.972,0.028
20856,negative,0.094,0.906
30604,positive,0.711,0.289
41753,negative,0.058,0.942
13885,negative,0.187,0.813
24201,positive,0.636,0.364
16966,negative,0.173,0.827
36704,positive,0.981,0.019
2190,positive,0.509,0.491
25456,negative,0.069,0.931
33149,positive,0.823,0.177
29916,negative,0.229,0.771
12533,negative,0.163,0.837
30263,positive,0.99,0.01
17506,positive,0.981,0.019
18339,negative,0.321,0.679
17085,positive,0.95,0.05
9527,negative,0.109,0.891
27034,positive,0.906,0.094
34225,negative,0.056,0.944
9357,negative,0.046,0.954
40643,negative,0.325,0.675
3028,positive,0.975,0.025
37671,negative,0.177,0.823
43796,negative,0.088,0.912
13183,negative,0.385,0.615
10480,positive,0.984,0.016
13604,negative,0.231,0.769
13940,negative,0.395,0.605
5608,positive,0.926,0.074
743,positive,0.868,0.132
27748,positive,0.53,0.47
22251,negative,0.477,0.523
24698,negative,0.044,0.956
2524,negative,0.483,0.517
26165,negative,0.116,0.884
9435,negative,0.083,0.917
9600,negative,0.449,0.551
24754,positive,0.989,0.011
24068,negative,0.106,0.894
20404,positive,0.972,0.028
24355,positive,0.892,0.108
9286,positive,0.881,0.119
39260,negative,0.261,0.739
6106,negative,0.127,0.873
44209,positive,0.989,0.011
15352,negative,0.058,0.942
42944,positive,0.995,0.005
20278,positive,0.984,0.016
13907,negative,0.144,0.856
6187,negative,0.055,0.945
32790,negative,0.026,0.974
38562,negative,0.086,0.914
34181,negative,0.091,0.909
26483,negative,0.233,0.767
38029,negative,0.158,0.842
13591,positive,0.76,0.24
1400,negative,0.095,0.905
5915,negative,0.23,0.77
10394,negative,0.042,0.958
10210,positive,0.941,0.059
23252,positive,0.95,0.05
26292,negative,0.147,0.853
7795,positive,0.984,0.016
2542,negative,0.156,0.844
28985,negative,0.091,0.909
36905,negative,0.037,0.963
20879,negative,0.254,0.746
36252,negative,0.089,0.911
34487,positive,0.958,0.042
20551,positive,0.643,0.357
35315,positive,0.981,0.019
39569,positive,0.657,0.343
14606,positive,0.985,0.015
15787,negative,0.157,0.843
44431,negative,0.089,0.911
45206,negative,0.167,0.833
16215,positive,0.966,0.034
18409,positive,0.991,0.009
24,negative,0.306,0.694
35491,negative,0.322,0.678
32786,negative,0.075,0.925
27643,positive,0.962,0.038
16708,negative,0.103,0.897
35202,positive,0.971,0.029
1476,negative,0.137,0.863
30945,negative,0.421,0.579
3665,negative,0.106,0.894
26601,negative,0.047,0.953
9712,negative,0.157,0.843
43973,negative,0.4,0.6
40249,negative,0.499,0.501
41599,negative,0.32,0.68
22414,positive,0.983,0.017
17421,negative,0.163,0.837
8502,negative,0.466,0.534
27277,negative,0.131,0.869
5712,positive,0.988,0.012
17408,positive,0.726,0.274
15743,negative,0.094,0.906
11956,positive,0.977,0.023
24645,negative,0.388,0.612
15992,positive,0.991,0.009
28585,negative,0.028,0.972
11958,negative,0.076,0.924
24690,negative,0.123,0.877
44820,positive,0.936,0.064
43202,positive,0.99,0.01
5815,positive,0.959,0.041
26833,positive,0.978,0.022
33798,positive,0.881,0.119
28674,negative,0.175,0.825
10626,positive,0.987,0.013
34609,negative,0.08,0.92
30337,negative,0.037,0.963
24199,negative,0.154,0.846
5321,negative,0.089,0.911
9914,negative,0.087,0.913
41613,positive,0.934,0.066
24482,positive,0.965,0.035
21930,positive,0.956,0.044
13260,negative,0.095,0.905
28998,negative,0.072,0.928
7194,negative,0.18,0.82
12611,negative,0.068,0.932
22970,positive,0.905,0.095
27072,positive,0.981,0.019
30971,negative,0.127,0.873
12802,negative,0.357,0.643
4762,negative,0.024,0.976
10492,negative,0.441,0.559
21970,negative,0.066,0.934
11705,negative,0.3,0.7
8573,positive,0.754,0.246
45071,negative,0.168,0.832
1900,negative,0.454,0.546
5499,positive,0.566,0.434
4479,positive,0.977,0.023
26108,positive,0.987,0.013
145,negative,0.052,0.948
12559,negative,0.13,0.87
28909,negative,0.025,0.975
39333,negative,0.294,0.706
17094,negative,0.258,0.742
10178,positive,0.547,0.453
34220,negative,0.36,0.64
11530,negative,0.063,0.937
