195683479067959296	59847438	11	13	objective
198638111700418560	123705836	0	9	objective
231274508420534272	123867910	0	14	objective
258822862981451776	66200030	0	10	objective
258822862981451776	66200030	11	12	positive
258822862981451776	66200030	13	14	objective
239184804149616640	21897408	0	15	objective
252086067849732098	137160176	0	0	objective
252086067849732098	137160176	1	1	positive
252086067849732098	137160176	2	19	objective
172575454849540096	269301788	0	15	objective
259848065224151040	55675061	0	8	objective
259848065224151040	55675061	9	13	negative
259848065224151040	55675061	14	19	objective
261274407757021184	211743943	0	3	objective
261274407757021184	211743943	4	5	positive
261274407757021184	211743943	6	10	objective
261274407757021184	211743943	11	12	negative
264257486347976704	279921295	0	7	objective
264257486347976704	279921295	8	10	positive
240608481873387520	305635299	0	12	objective
240608481873387520	305635299	13	13	positive
240608481873387520	305635299	14	21	objective
240608481873387520	305635299	22	22	positive
254425873602736130	108741173	0	0	positive
254425873602736130	108741173	1	20	objective
262006730223927296	26666548	0	15	objective
262006730223927296	26666548	16	16	negative
264190426280505345	530893507	0	0	objective
264190426280505345	530893507	1	1	positive
264190426280505345	530893507	2	12	objective
264087075383562241	54746706	0	0	objective
264087075383562241	54746706	1	2	negative
264087075383562241	54746706	3	17	objective
264087075383562241	54746706	18	18	negative
264087075383562241	54746706	19	22	objective
261942507544403968	161885365	0	24	objective
258144286036611075	603137605	0	23	objective
262206290682597376	39525984	0	19	objective
245207337768460288	134953930	0	17	objective
263996143199993856	333906347	0	4	objective
263996143199993856	333906347	5	8	negative
263996143199993856	333906347	9	24	objective
263996143199993856	333906347	25	27	negative
264195065885384704	104850722	0	23	objective
216044721452232704	371044979	0	1	negative
216044721452232704	371044979	2	9	objective
216044721452232704	371044979	10	12	negative
216044721452232704	371044979	13	18	objective
264104178262102016	534842297	0	0	objective
264104178262102016	534842297	1	1	neutral
264104178262102016	534842297	2	17	objective
263440787101065216	35619190	0	15	objective
263440787101065216	35619190	16	16	positive
263440787101065216	35619190	17	20	objective
170540200768978945	18007113	0	9	objective
170540200768978945	18007113	10	10	positive
170540200768978945	18007113	11	21	objective
170540200768978945	18007113	22	22	positive
170540200768978945	18007113	23	23	objective
263494353702490112	472070005	0	1	positive
263494353702490112	472070005	2	11	objective
263494353702490112	472070005	12	12	positive
263494353702490112	472070005	13	13	objective
263494353702490112	472070005	14	16	positive
257981207768358914	162545358	0	11	objective
264246408385814528	87778228	0	24	objective
263875540660928512	375405706	0	15	objective
254694813243416577	230297393	0	14	objective
254694813243416577	230297393	15	15	negative
254694813243416577	230297393	16	27	objective
261289368386404353	328240651	0	1	positive
261289368386404353	328240651	2	14	objective
264073871488081920	309714774	0	17	objective
264031579502960640	529199506	0	18	objective
264031579502960640	529199506	19	19	negative
264031579502960640	529199506	20	21	objective
232493620408762369	193384861	0	13	objective
232493620408762369	193384861	14	16	negative
213394311008624641	560809033	0	11	objective
213394311008624641	560809033	12	14	positive
213394311008624641	560809033	15	21	objective
213394311008624641	560809033	22	22	positive
264185184407126017	350582441	0	11	objective
264171694887931904	224803578	0	21	objective
263756245381550081	342143548	0	20	objective
263882243351666688	42785741	0	13	objective
258098520014344192	863418842	0	11	objective
264014441690042368	297380362	0	11	objective
264014441690042368	297380362	12	12	positive
264014441690042368	297380362	13	13	objective
264014441690042368	297380362	14	14	positive
264014441690042368	297380362	15	18	objective
264014441690042368	297380362	19	19	positive
264014441690042368	297380362	20	25	objective
251005166176833536	15675939	0	19	objective
262264831174918144	17146256	0	5	objective
262264831174918144	17146256	6	9	negative
262264831174918144	17146256	10	20	objective
251120807957364736	126556115	0	22	objective
207604242842796032	67846300	0	25	objective
263762186906783744	107723930	0	1	objective
263762186906783744	107723930	2	4	negative
263762186906783744	107723930	5	22	objective
263762186906783744	107723930	23	23	positive
263528965212356608	78842507	0	6	objective
263528965212356608	78842507	7	7	negative
263528965212356608	78842507	8	12	objective
263528965212356608	78842507	13	13	neutral
263528965212356608	78842507	14	17	objective
232529326032166913	385188646	0	8	objective
263194858813018112	428818286	0	5	objective
263194858813018112	428818286	6	7	negative
263891173532385280	217601997	0	19	objective
263838750533115904	405732151	0	0	objective
263838750533115904	405732151	1	2	positive
263838750533115904	405732151	3	24	objective
260921825867993089	60260593	0	17	objective
264247638973612032	19643086	0	1	objective
264247638973612032	19643086	2	2	positive
264247638973612032	19643086	3	3	objective
264247638973612032	19643086	4	4	positive
264247638973612032	19643086	5	6	objective
264247638973612032	19643086	7	7	positive
264247638973612032	19643086	8	12	objective
205699097192169472	412471453	0	18	objective
199935854154752002	63033975	0	19	objective
264116354695720960	24674134	0	2	objective
264116354695720960	24674134	3	3	positive
264116354695720960	24674134	4	16	objective
264116354695720960	24674134	17	17	negative
264116354695720960	24674134	18	19	objective
263727703193186304	448681840	0	8	objective
263727703193186304	448681840	9	9	positive
263727703193186304	448681840	10	15	objective
230252879926136832	309565061	0	0	objective
230252879926136832	309565061	1	1	positive
230252879926136832	309565061	2	7	objective
230252879926136832	309565061	8	8	positive
230252879926136832	309565061	9	14	objective
230252879926136832	309565061	15	15	positive
254526902298083328	108741173	0	1	positive
254526902298083328	108741173	2	19	objective
236868228096331776	208776992	0	16	objective
250221416161636352	172851165	0	0	positive
250221416161636352	172851165	1	10	objective
250720130303131648	91852905	0	13	objective
264241732948992000	410852651	0	0	positive
264241732948992000	410852651	1	16	objective
256279186614927360	815508079	0	20	objective
221846131695562752	565816064	0	22	objective
221846131695562752	565816064	23	23	positive
221846131695562752	565816064	24	24	objective
254134970895978496	35171484	0	21	objective
263380138220191744	533911137	0	15	objective
256502452109586432	230899550	0	2	objective
256502452109586432	230899550	3	3	negative
256502452109586432	230899550	4	22	objective
256502452109586432	230899550	23	23	positive
256502452109586432	230899550	24	24	objective
256448019585720320	31228014	0	22	objective
263811962062909441	273897025	0	22	objective
201176355256274944	3201041	0	10	objective
201176355256274944	3201041	11	11	negative
201176355256274944	3201041	12	13	objective
201176355256274944	3201041	14	15	positive
201176355256274944	3201041	16	21	objective
201176355256274944	3201041	22	22	positive
172543677833547776	493657602	0	23	objective
218649575198699520	258871738	0	22	objective
262162355994128385	16099955	0	0	objective
262162355994128385	16099955	1	1	positive
262162355994128385	16099955	2	20	objective
257281041755148288	53203172	0	5	objective
257281041755148288	53203172	6	6	positive
257281041755148288	53203172	7	20	objective
264121431720345600	267368427	0	18	objective
172201659433361410	448531536	0	2	objective
172201659433361410	448531536	3	5	positive
172201659433361410	448531536	6	10	objective
172201659433361410	448531536	11	12	positive
172201659433361410	448531536	13	17	objective
212483626531684352	515773667	0	2	positive
212483626531684352	515773667	3	22	objective
218232909864239104	547181712	0	7	objective
218232909864239104	547181712	8	9	positive
218232909864239104	547181712	10	13	objective
217982546720468993	258871738	0	10	objective
252891765483393025	46464215	0	19	objective
257209536581103617	163989583	0	3	objective
257209536581103617	163989583	4	4	positive
257209536581103617	163989583	5	8	objective
257209536581103617	163989583	9	10	positive
257209536581103617	163989583	11	11	objective
257209536581103617	163989583	12	12	positive
257209536581103617	163989583	13	16	objective
257209536581103617	163989583	17	17	positive
257209536581103617	163989583	18	18	objective
257209536581103617	163989583	19	21	positive
264252403921072128	67570505	0	22	objective
264252403921072128	67570505	23	23	negative
264252403921072128	67570505	24	24	objective
264191861877518336	566907691	0	16	objective
264191861877518336	566907691	17	17	positive
264191861877518336	566907691	18	18	objective
258799241743454208	33000095	0	23	objective
263712379831992320	193012443	0	2	objective
263712379831992320	193012443	3	4	negative
263712379831992320	193012443	5	12	objective
263712379831992320	193012443	13	13	negative
263712379831992320	193012443	14	23	objective
263712379831992320	193012443	24	26	negative
264085522824187904	459720298	0	15	objective
264010834429218817	393597620	0	23	objective
255172463246319616	852091550	0	17	objective
255172463246319616	852091550	18	19	negative
255172463246319616	852091550	20	20	objective
263581337858998273	467611374	0	3	objective
263581337858998273	467611374	4	5	positive
263581337858998273	467611374	6	19	objective
255551158301634560	217057577	0	16	objective
255551158301634560	217057577	17	17	positive
255551158301634560	217057577	18	24	objective
262477406521151488	185364729	0	17	objective
262477406521151488	185364729	18	18	positive
262477406521151488	185364729	19	22	objective
263304766141108224	233027801	0	24	objective
263304766141108224	233027801	25	26	positive
263304766141108224	233027801	27	29	objective
251149605532758016	331110486	0	14	objective
261125268243095552	47830714	0	23	objective
264208425775423488	451980847	0	23	objective
264245637816672256	591042450	0	12	objective
264245637816672256	591042450	13	14	positive
264245637816672256	591042450	15	19	objective
198813923506520064	56140236	0	11	objective
251317752512532480	303034842	0	24	objective
263051101098635264	150336020	0	2	objective
263051101098635264	150336020	3	6	positive
263051101098635264	150336020	7	21	objective
263861677164986368	78431275	0	0	objective
263861677164986368	78431275	1	1	positive
263861677164986368	78431275	2	10	objective
264247218633060353	362048828	0	0	positive
264247218633060353	362048828	1	3	objective
264247218633060353	362048828	4	5	positive
264247218633060353	362048828	6	22	objective
264247218633060353	362048828	23	23	positive
250705732087971841	254178530	0	23	objective
264156607536066562	636627292	0	9	objective
264156607536066562	636627292	10	13	negative
254425013611020288	53978430	0	12	objective
254425013611020288	53978430	13	15	positive
254425013611020288	53978430	16	17	objective
254425013611020288	53978430	18	19	positive
231034470906601472	562192993	0	23	objective
170963497562292225	19797142	0	5	objective
170963497562292225	19797142	6	7	positive
170963497562292225	19797142	8	9	objective
170963497562292225	19797142	10	10	positive
170963497562292225	19797142	11	11	objective
170963497562292225	19797142	12	14	negative
170963497562292225	19797142	15	23	objective
262476594222882817	521796979	0	1	objective
262476594222882817	521796979	2	2	negative
262476594222882817	521796979	3	14	objective
262476594222882817	521796979	15	16	negative
251654819952070656	363149771	0	11	objective
251654819952070656	363149771	12	12	negative
251654819952070656	363149771	13	13	objective
251654819952070656	363149771	14	14	negative
251654819952070656	363149771	15	20	objective
263572511126609920	524315823	0	17	objective
263572511126609920	524315823	18	18	positive
263572511126609920	524315823	19	24	objective
261284717779902464	48241635	0	19	objective
263817956088221696	165509078	0	16	objective
261952467112173569	342070876	0	12	objective
261952467112173569	342070876	13	15	negative
261952467112173569	342070876	16	18	objective
261952467112173569	342070876	19	19	negative
261952467112173569	342070876	20	20	objective
171477160480092160	264905757	0	16	objective
255449898810494976	72759711	0	0	positive
255449898810494976	72759711	1	17	objective
214698744816472064	46399913	0	1	objective
214698744816472064	46399913	2	2	positive
214698744816472064	46399913	3	7	objective
214698744816472064	46399913	8	8	positive
214698744816472064	46399913	9	17	objective
214698744816472064	46399913	18	18	positive
214698744816472064	46399913	19	20	objective
214698744816472064	46399913	21	22	positive
214698744816472064	46399913	23	23	objective
256592210106146816	397029037	0	12	objective
256592210106146816	397029037	13	13	negative
256592210106146816	397029037	14	15	objective
256592210106146816	397029037	16	18	negative
262962698885677057	298723000	0	1	objective
262962698885677057	298723000	2	4	positive
262962698885677057	298723000	5	9	objective
262962698885677057	298723000	10	12	positive
264236153023123456	295025939	0	15	objective
264236153023123456	295025939	16	16	positive
199094694502875137	186473293	0	15	objective
199094694502875137	186473293	16	20	positive
263775652711366656	403825796	0	11	objective
264076764597346304	20077497	0	22	objective
252727217841397760	57781032	0	17	objective
252727217841397760	57781032	18	18	positive
252727217841397760	57781032	19	23	objective
256561238828519424	358845972	0	5	objective
256561238828519424	358845972	6	6	positive
256561238828519424	358845972	7	22	objective
258967302928732160	324205682	0	6	objective
258967302928732160	324205682	7	7	positive
258967302928732160	324205682	8	15	objective
264190981048500224	335542010	0	3	objective
264190981048500224	335542010	4	5	positive
264190981048500224	335542010	6	9	objective
264190981048500224	335542010	10	11	negative
264190981048500224	335542010	12	22	objective
264087506704809984	401657103	0	23	objective
264087506704809984	401657103	24	24	positive
253870956018294784	239035496	0	6	objective
253870956018294784	239035496	7	12	positive
261740771902881794	73294183	0	1	objective
261740771902881794	73294183	2	2	negative
261740771902881794	73294183	3	24	objective
263997804433793024	45255822	0	20	objective
263997804433793024	45255822	21	21	positive
263997804433793024	45255822	22	22	objective
263754983554576384	82458078	0	1	objective
263754983554576384	82458078	2	3	negative
263754983554576384	82458078	4	11	objective
263754983554576384	82458078	12	13	negative
263754983554576384	82458078	14	23	objective
262250919452893184	162250062	0	11	objective
261268285599907840	76443889	0	19	objective
263968087034966017	220043173	0	6	objective
263968087034966017	220043173	7	8	positive
263968087034966017	220043173	9	13	objective
263968087034966017	220043173	14	14	positive
263968087034966017	220043173	15	20	objective
262353855994535936	617673122	0	9	objective
262353855994535936	617673122	10	10	positive
262353855994535936	617673122	11	18	objective
262353855994535936	617673122	19	21	negative
262353855994535936	617673122	22	24	objective
171325558360248320	152194744	0	13	objective
171325558360248320	152194744	14	18	negative
171325558360248320	152194744	19	21	objective
171325558360248320	152194744	22	22	negative
249900060123488256	771668400	0	1	negative
249900060123488256	771668400	2	13	objective
249900060123488256	771668400	14	15	negative
249900060123488256	771668400	16	18	objective
200086595154616323	36742711	0	14	objective
200086595154616323	36742711	15	19	negative
200086595154616323	36742711	20	21	objective
261140630380617728	223748378	0	17	objective
263509158534451200	810226472	0	9	objective
263509158534451200	810226472	10	15	negative
263509158534451200	810226472	16	18	objective
262845848713584641	294148255	0	19	objective
256254993294827520	21775310	0	19	objective
264159683084943360	858870932	0	21	objective
263836398925271042	472325162	0	12	objective
212172954275037184	164473705	0	4	objective
212172954275037184	164473705	5	9	positive
212172954275037184	164473705	10	17	objective
264228516831301632	101549307	0	9	objective
264228516831301632	101549307	10	10	positive
264228516831301632	101549307	11	13	objective
264228516831301632	101549307	14	14	positive
264228516831301632	101549307	15	16	objective
260943363883290625	391816197	0	14	objective
263384228429975553	11483282	0	13	objective
263384228429975553	11483282	14	14	positive
263384228429975553	11483282	15	20	objective
263520300451389440	21190784	0	9	objective
263520300451389440	21190784	10	10	negative
263520300451389440	21190784	11	11	objective
263520300451389440	21190784	12	15	negative
263520300451389440	21190784	16	24	objective
255754959574945792	353984523	0	16	objective
252117920291901440	449481856	0	0	objective
252117920291901440	449481856	1	1	positive
252117920291901440	449481856	2	11	objective
252117920291901440	449481856	12	12	positive
252117920291901440	449481856	13	15	objective
252117920291901440	449481856	16	20	positive
242546193559851008	109682493	0	17	objective
261409494297374720	466435926	0	18	objective
264240041021280256	287524971	0	3	objective
264240041021280256	287524971	4	5	negative
264240041021280256	287524971	6	6	objective
264240041021280256	287524971	7	7	negative
264240041021280256	287524971	8	10	objective
252699728666558464	71621762	0	28	objective
263225115741925376	892182571	0	0	objective
263225115741925376	892182571	1	1	positive
263225115741925376	892182571	2	5	objective
263225115741925376	892182571	6	11	positive
256964582457880577	126746086	0	11	objective
256964582457880577	126746086	12	13	positive
258730541350789120	17562642	0	4	objective
258730541350789120	17562642	5	8	positive
264119215500455936	51615503	0	20	objective
264119215500455936	51615503	21	21	negative
263849951329660929	17293614	0	0	objective
263849951329660929	17293614	1	1	positive
263849951329660929	17293614	2	12	objective
263849951329660929	17293614	13	14	positive
263849951329660929	17293614	15	15	objective
262415290200100864	397040416	0	0	objective
262415290200100864	397040416	1	1	positive
262415290200100864	397040416	2	6	objective
261196843491418113	50405555	0	25	objective
228661325906182144	21542631	0	5	objective
228661325906182144	21542631	6	6	positive
228661325906182144	21542631	7	26	objective
261090802191699968	165158547	0	23	objective
224557652976480258	146584090	0	0	positive
224557652976480258	146584090	1	21	objective
263927812833030144	165688297	0	24	objective
250690577232969728	283832739	0	4	objective
264075207269023744	29459142	0	20	objective
253734789675368449	239915695	0	6	objective
253734789675368449	239915695	7	9	positive
253734789675368449	239915695	10	10	objective
253922510846959616	604842648	0	11	objective
253922510846959616	604842648	12	14	positive
200460502860697600	74748785	0	10	objective
245670284840026112	621161326	0	4	objective
264087305327894529	434600082	0	7	objective
264087305327894529	434600082	8	8	positive
264087305327894529	434600082	9	14	objective
253194892338155520	415571318	0	17	objective
264249471628632064	374154511	0	21	objective
249248509243572224	55576995	0	19	objective
230173111717359616	26596293	0	11	objective
230173111717359616	26596293	12	13	positive
230173111717359616	26596293	14	16	objective
230173111717359616	26596293	17	19	negative
230173111717359616	26596293	20	22	objective
172569027313545217	255052827	0	6	objective
172569027313545217	255052827	7	7	positive
172569027313545217	255052827	8	13	objective
246632625807192064	21272096	0	23	objective
224057065746862080	36305145	0	22	objective
262129098288152576	17591828	0	28	objective
264227471287803904	168698611	0	15	objective
264227471287803904	168698611	16	18	negative
264227471287803904	168698611	19	25	objective
263739115412000770	29080186	0	15	objective
259591514957705217	364006913	0	16	objective
259591514957705217	364006913	17	19	negative
230373822535172096	554900802	0	6	objective
230373822535172096	554900802	7	8	positive
230373822535172096	554900802	9	22	objective
262371147990044672	49379092	0	20	objective
258931021142179841	422017060	0	18	objective
260946526371725312	844230990	0	19	objective
260946526371725312	844230990	20	21	positive
260946526371725312	844230990	22	24	objective
245933960461418496	5934312	0	2	objective
245933960461418496	5934312	3	3	positive
245933960461418496	5934312	4	4	objective
245933960461418496	5934312	5	5	positive
245933960461418496	5934312	6	19	objective
172523721507078144	145107477	0	11	objective
172523721507078144	145107477	12	16	positive
172523721507078144	145107477	17	20	objective
221050208165957633	132371812	0	16	objective
262377648108498944	9571152	0	0	objective
262377648108498944	9571152	1	2	positive
262377648108498944	9571152	3	20	objective
262377648108498944	9571152	21	22	positive
264156121747558400	918851108	0	25	objective
264249452942983169	19203964	0	1	objective
264249452942983169	19203964	2	3	negative
264249452942983169	19203964	4	4	objective
264249452942983169	19203964	5	6	negative
264249452942983169	19203964	7	19	objective
264249452942983169	19203964	20	20	positive
264249452942983169	19203964	21	24	objective
257199211479695360	14451152	0	1	objective
257199211479695360	14451152	2	3	negative
257199211479695360	14451152	4	12	objective
257199211479695360	14451152	13	13	negative
257199211479695360	14451152	14	23	objective
256815607910113280	632326287	0	21	objective
264075826377674752	116065752	0	18	objective
238865160704512001	383193884	0	22	objective
263738118748925952	41699399	0	10	objective
263738118748925952	41699399	11	11	negative
263738118748925952	41699399	12	18	objective
264211558014529536	125459927	0	27	objective
264173696116224000	480979112	0	18	objective
264173696116224000	480979112	19	21	positive
264173696116224000	480979112	22	23	objective
263769851007467522	177075395	0	12	objective
263769851007467522	177075395	13	14	positive
207184196081434625	270638272	0	24	objective
264063150662496257	386506342	0	0	objective
264063150662496257	386506342	1	1	negative
264063150662496257	386506342	2	5	objective
264063150662496257	386506342	6	7	negative
264063150662496257	386506342	8	22	objective
227648485925728256	143746259	0	0	objective
227648485925728256	143746259	1	1	negative
227648485925728256	143746259	2	3	objective
227648485925728256	143746259	4	4	negative
227648485925728256	143746259	5	9	objective
227648485925728256	143746259	10	10	negative
227648485925728256	143746259	11	14	objective
263453974894624770	459769663	0	16	objective
263453974894624770	459769663	17	20	positive
251194911053979649	389039929	0	15	objective
251194911053979649	389039929	16	17	negative
217664577427603456	396916445	0	0	objective
217664577427603456	396916445	1	5	positive
217664577427603456	396916445	6	26	objective
264066023932702720	97106600	0	20	objective
249688948199272448	35241465	0	18	objective
200371975036735488	21139393	0	21	objective
196264203621892097	71529650	0	6	objective
196264203621892097	71529650	7	8	positive
196264203621892097	71529650	9	11	objective
263984735745880064	426934755	0	21	objective
252113617854545920	84462502	0	14	objective
252113617854545920	84462502	15	23	positive
252113617854545920	84462502	24	27	objective
226360012333805568	261634967	0	10	objective
226360012333805568	261634967	11	15	positive
262294699904229378	555411690	0	13	objective
232542231570051072	25748445	0	0	positive
232542231570051072	25748445	1	10	objective
232542231570051072	25748445	11	12	negative
232542231570051072	25748445	13	13	objective
232542231570051072	25748445	14	14	positive
232542231570051072	25748445	15	19	objective
256632683621396480	863418842	0	11	objective
263737966306942976	62938142	0	10	objective
244676899593388034	286137532	0	18	objective
263099001145028609	22737385	0	0	objective
263099001145028609	22737385	1	1	positive
263099001145028609	22737385	2	23	objective
264121883212009473	85462064	0	19	objective
156200308853325826	167047029	0	24	objective
264225747638566912	231729018	0	10	objective
264225747638566912	231729018	11	11	positive
244041212296839169	505855552	0	8	objective
213062155036135424	348180433	0	2	objective
213062155036135424	348180433	3	4	negative
213062155036135424	348180433	5	7	objective
261240900984901632	47382772	0	11	objective
261240900984901632	47382772	12	15	negative
248206019283529729	2557521	0	0	objective
248206019283529729	2557521	1	2	negative
248206019283529729	2557521	3	8	objective
248206019283529729	2557521	9	9	positive
248206019283529729	2557521	10	21	objective
232413063280738304	367653583	0	21	objective
264259168419065856	826260889	0	1	objective
264259168419065856	826260889	2	2	positive
264259168419065856	826260889	3	11	objective
264259168419065856	826260889	12	13	positive
264259168419065856	826260889	14	19	objective
264259168419065856	826260889	20	20	positive
264259168419065856	826260889	21	25	objective
200098033189404672	191986046	0	2	objective
200098033189404672	191986046	3	5	positive
200098033189404672	191986046	6	15	objective
263992195437195265	512296837	0	16	objective
250040196068941824	618989160	0	16	objective
246320883503865856	262820361	0	22	objective
264169010164273152	344858178	0	2	objective
264169010164273152	344858178	3	5	positive
264169010164273152	344858178	6	9	objective
264169010164273152	344858178	10	13	positive
264169010164273152	344858178	14	17	objective
264169010164273152	344858178	18	18	positive
264169010164273152	344858178	19	20	objective
248140680013172737	37340424	0	17	objective
182030474053558272	34748552	0	0	objective
182030474053558272	34748552	1	1	positive
182030474053558272	34748552	2	2	objective
182030474053558272	34748552	3	4	positive
182030474053558272	34748552	5	15	objective
182030474053558272	34748552	16	16	positive
182030474053558272	34748552	17	18	objective
264210911361892352	44814117	0	10	objective
264210911361892352	44814117	11	13	negative
264210911361892352	44814117	14	15	objective
263936180071038977	489830007	0	21	objective
262531324877877249	406604133	0	13	objective
231576161661108225	220718206	0	2	positive
231576161661108225	220718206	3	23	objective
263965009741225984	593072030	0	0	objective
263965009741225984	593072030	1	1	positive
263965009741225984	593072030	2	7	objective
259337398427717632	462380866	0	6	objective
259337398427717632	462380866	7	8	negative
259337398427717632	462380866	9	15	objective
259337398427717632	462380866	16	16	positive
259337398427717632	462380866	17	19	objective
260126890281553920	296923642	0	5	objective
260126890281553920	296923642	6	11	negative
260126890281553920	296923642	12	18	objective
260126890281553920	296923642	19	19	negative
260126890281553920	296923642	20	20	objective
260126890281553920	296923642	21	22	negative
260126890281553920	296923642	23	23	objective
260126890281553920	296923642	24	24	negative
263947577614028800	631008289	0	5	objective
263947577614028800	631008289	6	6	negative
263947577614028800	631008289	7	8	objective
263947577614028800	631008289	9	9	negative
263947577614028800	631008289	10	14	objective
264161209874526208	507980633	0	10	objective
232105997718667264	425459842	0	11	objective
232105997718667264	425459842	12	12	positive
232105997718667264	425459842	13	13	objective
232105997718667264	425459842	14	15	positive
232105997718667264	425459842	16	18	objective
232105997718667264	425459842	19	19	positive
232105997718667264	425459842	20	20	objective
251293005586255872	15872418	0	22	objective
256125402043518976	15566012	0	17	objective
256125402043518976	15566012	18	18	negative
256125402043518976	15566012	19	22	objective
249899808607842304	53664485	0	14	objective
249899808607842304	53664485	15	15	positive
249899808607842304	53664485	16	19	objective
263908740904910848	872562410	0	24	objective
210480183331926016	124496240	0	0	positive
210480183331926016	124496240	1	18	objective
210480183331926016	124496240	19	19	positive
210480183331926016	124496240	20	20	objective
172493438896447489	14281806	0	3	objective
172493438896447489	14281806	4	4	negative
172493438896447489	14281806	5	19	objective
172493438896447489	14281806	20	20	negative
221888050500866049	293342928	0	10	objective
221888050500866049	293342928	11	11	negative
221888050500866049	293342928	12	22	objective
258282497895448576	378831444	0	12	objective
264151755590365185	637099395	0	21	objective
242556006553509889	46678969	0	16	objective
257492735534186496	391679868	0	11	objective
257492735534186496	391679868	12	13	negative
257492735534186496	391679868	14	23	objective
224930901962932224	300154722	0	21	objective
224930901962932224	300154722	22	22	positive
262680901413117952	145290631	0	0	objective
262680901413117952	145290631	1	2	negative
262680901413117952	145290631	3	14	objective
259978843249594369	206945569	0	0	positive
259978843249594369	206945569	1	6	objective
259978843249594369	206945569	7	8	positive
259978843249594369	206945569	9	11	objective
259978843249594369	206945569	12	12	positive
259978843249594369	206945569	13	16	objective
259978843249594369	206945569	17	18	positive
259852897972547588	75344971	0	14	objective
264237867973373952	377201641	0	0	objective
264237867973373952	377201641	1	4	negative
264237867973373952	377201641	5	18	objective
252967447559299072	604798171	0	20	objective
245725666711068672	374173016	0	23	objective
263840156333768704	15770269	0	1	positive
263840156333768704	15770269	2	5	objective
263840156333768704	15770269	6	7	positive
263840156333768704	15770269	8	19	objective
262818093728944128	890609708	0	3	objective
262818093728944128	890609708	4	4	negative
262818093728944128	890609708	5	5	objective
262818093728944128	890609708	6	6	positive
262818093728944128	890609708	7	16	objective
256005330813714432	323258479	0	5	objective
256005330813714432	323258479	6	6	positive
256005330813714432	323258479	7	12	objective
256005330813714432	323258479	13	13	positive
256005330813714432	323258479	14	18	objective
200182783585431552	131086422	0	20	objective
264169979954462720	97562766	0	13	objective
264080071537602560	20522881	0	1	positive
264080071537602560	20522881	2	21	objective
217704485198372865	230555191	0	0	objective
217704485198372865	230555191	1	2	negative
217704485198372865	230555191	3	9	objective
264062920227446788	226899217	0	19	objective
264062920227446788	226899217	20	21	negative
264062920227446788	226899217	22	26	objective
199255538201137152	123669836	0	11	objective
263734976003059712	27866537	0	14	objective
260087953773182976	17636490	0	5	objective
260087953773182976	17636490	6	6	negative
260087953773182976	17636490	7	21	objective
260087953773182976	17636490	22	22	negative
260087953773182976	17636490	23	23	objective
260027778097893376	240723293	0	11	objective
260027778097893376	240723293	12	12	positive
260027778097893376	240723293	13	13	objective
260027778097893376	240723293	14	14	positive
260027778097893376	240723293	15	15	objective
260126461447507968	30804693	0	8	objective
253744334195802112	1572631	0	24	objective
264236129690198016	380222295	0	14	objective
264195935050035200	21705656	0	9	objective
264195935050035200	21705656	10	10	negative
264195935050035200	21705656	11	16	objective
264195935050035200	21705656	17	17	negative
264195935050035200	21705656	18	18	objective
264195935050035200	21705656	19	19	negative
264195935050035200	21705656	20	24	objective
263312239765893121	67006491	0	8	objective
263312239765893121	67006491	9	11	negative
263312239765893121	67006491	12	24	objective
263781578243727360	914746094	0	19	objective
263781578243727360	914746094	20	23	positive
263781578243727360	914746094	24	25	objective
259236540306317312	268497470	0	24	objective
264054028089036800	839910506	0	24	objective
209043182393102337	219284620	0	14	objective
209043182393102337	219284620	15	15	negative
209043182393102337	219284620	16	17	objective
264180444466135040	280690529	0	16	objective
263242283254697984	534161790	0	23	objective
261497696496533505	87205564	0	15	objective
200094032880353280	26023796	0	1	positive
200094032880353280	26023796	2	4	objective
200094032880353280	26023796	5	5	positive
200094032880353280	26023796	6	8	objective
251338852277563394	21253183	0	19	objective
228051598566371328	207216076	0	11	objective
264053084148334592	609963756	0	10	objective
264053084148334592	609963756	11	16	negative
263057453678202882	423660793	0	18	objective
262607890232266753	430836090	0	19	objective
264154279399550976	320600715	0	2	positive
264154279399550976	320600715	3	13	objective
234012786802454528	342816667	0	18	objective
234012786802454528	342816667	19	19	positive
234012786802454528	342816667	20	20	objective
234012786802454528	342816667	21	21	positive
234012786802454528	342816667	22	24	objective
260212971681230849	201525420	0	11	objective
260212971681230849	201525420	12	14	negative
172487938922393600	42560466	0	3	objective
172487938922393600	42560466	4	4	positive
172487938922393600	42560466	5	16	objective
259753776842412032	45006982	0	1	objective
259753776842412032	45006982	2	2	positive
259753776842412032	45006982	3	17	objective
261237593100939264	100986964	0	9	objective
261237593100939264	100986964	10	11	positive
261237593100939264	100986964	12	19	objective
264198379758837760	31234639	0	19	objective
264198379758837760	31234639	20	20	negative
264198379758837760	31234639	21	21	objective
264186421403860992	233015784	0	12	objective
264186421403860992	233015784	13	15	negative
264186421403860992	233015784	16	21	objective
246446436114366464	563142430	0	1	objective
246446436114366464	563142430	2	3	positive
246446436114366464	563142430	4	18	objective
223116295250526209	458811159	0	23	objective
258681137222795264	183313325	0	11	objective
260973999746592768	21537397	0	18	objective
248640315156754432	43371962	0	21	objective
248640315156754432	43371962	22	25	negative
262877866419687424	514108101	0	25	objective
171472033580978176	158080660	0	11	objective
264210865232941056	64084585	0	5	objective
